type,sweet molecule id,mol,value,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
sweet,21973,O[C@@H]([C@H](O)[C@H](O)CO)[C@H](O)CO,0.75,24.707102,0,0,2,4,6,0,0,0,26,6,12,12,6,37.888912,1.457266,0,0,6,0,0,14,0,0,6,0,0,3.9851644,-2.6422708,-0.70114243,0.76282245,2.7054894,-2.8476448,-0.8765524,0.54888862,2.4906323,-2.4415898,-0.58287549,0.84542644,2.890588,15.304898,5,0.45454547,0,25,0,11,7,5,0.45454547,25,0,9.7236147,6.4068961,3.7236147,3.7236147,5.5401111,3.4817476,1.8164966,1.8164966,4,0,1.0397025,7,0,-0.79548436,-0.43090469,0.21410722,2.3911719,-0.96059406,-0.61478311,-0.006880603,2.2249088,-0.52603096,-0.2848441,0.24408653,2.5690489,7.5945816,12.040118,3.8218274,-2.0473094,-2.0473094,1.3879781,0,0,3.9767268,0,14,14,1,0,12,5.6122451,3.515625,12,5.6122451,3.515625,5.6122451,6,6,1,1,-3.3900001,1.6247,3.8320489,0,1,0,0,0,5,2,0,0,1.3049232,-1.3049232,0.16666667,0.16666667,0,0,0,0,77.951027,0,0,0,0,0,0,81.401527,0,0,0,0.51082665,0.51082665,1,0.48917338,0.48917338,0,81.401527,81.401527,159.35255,77.951027,77.951027,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,159.35255,0,0,0,159.35255,0,4,0,0,0,0,0,-3.5854001,152.31136,0,25.874598,41.852516,0,0,0,0,0,0,3.81988,0,152.31136,0,25.874598,0,0,41.852516,0,121.38,0.61674827,4.4594316,2.5538447,6.8678312,159.35255,161.64238,0,0,0,0,77.951027,0,81.401527,182.172,206,16,50
sweet,21958,O([C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,0.9,45.94503,0,0,3,5,11,0,0,0,47,9,20,23,11,69.953278,1.4883677,0,0,12,0,0,24,0,0,11,0,0,2.8851035,-2.7325292,-0.69670326,0.75660801,2.8001678,-2.926631,-0.84493148,0.55138719,2.5938165,-2.5333424,-0.57676119,0.84039682,2.981807,30.068968,8,0.34782609,0,47,0,23,7,8,0.34782609,47,0,17.731686,12.158892,7.3174729,7.3174729,10.776493,6.998764,3.5580783,3.5580783,9,0,1.0414598,10,0,-0.79528886,-0.44032738,0.2018389,2.810427,-0.95991629,-0.5931018,-0.0060756,2.6586149,-0.52844036,-0.28158706,0.23896846,2.9900043,13.856621,20.508011,7.8801403,-3.8225484,-3.8225484,1.9238995,0,0,7.4336963,0,14,14,1,0,21.043478,9.4746094,4.9886622,21.043478,9.4746094,4.9886622,8.6686411,11,9,0,2,-5.3060002,1.91747,7.116416,0,1,6,0,1,10,3,0,0,2.6063833,-2.6063833,0.10341398,0.1249311,0,0,0,16.917038,116.92654,14.708499,0,0,0,0,0,122.10229,0,5.0075121,0.061368801,0.46110764,0.46110764,0.93863118,0.53889233,0.47752357,16.917038,127.1098,127.1098,258.74484,148.55208,131.63504,0.5,1,0,0,0,0,1,0,0,0,1,0,275.66187,0,0,0,275.66187,0,5,1,1,0,0,0.47826087,-5.7612,228.46704,0,82.275475,62.778774,0,0,0,0,0,0,7.08322,21.999775,228.46704,0,60.275696,0,0,62.778774,0,200.53,0.42622864,5.523562,3.1302807,8.7919998,275.66187,307.3772,5.0075121,0,0,0,133.84358,14.708499,127.1098,344.31299,1158,39,110
sweet,21990,O=C([C@@H](O)[C@@H](O)[C@H](O)CO)CO,0.92,23.373516,0,0,2,4,6,0,0,0,24,5,11,12,5,36,1.5,0,0,6,0,0,12,0,0,6,0,0,3.997453,-2.5804455,-0.67407393,0.73958987,2.6655171,-2.7991302,-0.82792997,0.53783065,2.4343257,-2.3798106,-0.54739255,0.82228714,2.8525369,14.076484,5,0.45454547,0,23,1,11,7,5,0.45454547,22,0,9.7236147,6.2905807,3.6462643,3.7236147,5.5401111,3.3283198,1.7171435,1.8164966,3,0,1.0397025,7,0,-0.79172331,-0.44142574,0.19779694,2.310035,-0.96265703,-0.59788764,-0.006027027,2.1242785,-0.52571237,-0.275374,0.24197677,2.4949331,7.682272,11.655592,4.2306399,-1.7756718,-1.7756716,0.98653233,0,0.68990821,3.8995306,-1.03E-06,12.988386,14,1.0000151,6.12E-07,12,5.6122451,3.515625,11.07052,5.1365461,3.1975899,4.7386866,6,5,1,0,-3.2620001,1.0908099,3.7899892,0,1,0,1,0,5,0,0,0,1.3665516,-1.3665516,0.18192273,0.21260478,0,0,0,0,77.951027,0,0,0,0,0,0,67.834602,13.566921,0,0,0.51082665,0.51082665,1,0.48917338,0.48917338,0,81.401527,81.401527,159.35255,77.951027,77.951027,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,159.35255,0,0,0,159.35255,0,4,1,0,0,0,1,-3.3771999,126.92613,5.6876111,43.268166,41.852516,0,0,0,0,0,0,3.7198999,23.862217,126.92613,0,19.405949,0,0,47.540127,0,118.22,0.61674827,4.4594316,2.5538447,6.8678312,159.35255,161.64238,13.566921,0,0,0,69.492508,8.458519,81.401527,180.15599,206,16,50
sweet,21967,O(C1(CO)C(O)C(O)C(CO)O1)C1C(O)C(O)C(O)C(CO)O1,1,44.611446,0,0,3,5,11,0,0,0,45,8,19,23,10,67.952599,1.5100577,0,0,12,0,0,22,0,0,11,0,0,2.1772697,-2.7184725,-0.73311818,0.75693756,2.8432038,-2.9167998,-0.87425137,0.56277567,2.6292994,-2.5233934,-0.6033929,0.84034413,3.0174718,29.798553,5,0.20833333,0,46,0,24,4,5,0.20833333,46,0,17.361443,12.042576,7.2401223,7.2401223,10.806897,7.0494604,3.4587252,3.4587252,9,9,1.0566316,10,0,-0.79170889,-0.45143601,0.19729018,2.8436656,-0.96357441,-0.59686315,-0.004385917,2.6875477,-0.53116488,-0.28744861,0.2385862,3.0200536,13.73044,19.577791,7.9430799,-4.0606031,-4.0606031,1.7550474,0,0,7.2638664,0,14,14,1,0,19.326389,7.4861112,3.3833141,19.326389,7.4861112,3.3833141,6.2904129,11,8,0,2,-4.3660002,1.3674901,6.9150515,0,1,11,0,2,8,3,0,0,2.6885288,-2.6885288,0.10089343,0.12170994,0,0,0,16.917038,108.46802,15.817043,0,0,0,0,0,108.53537,0,7.5112681,0.06576141,0.45110673,0.45110673,0.93423861,0.54889327,0.48313186,16.917038,116.04664,116.04664,240.3317,141.2021,124.28506,0.5,1,0,0,0,0,1,0,0,0,1,0,257.24875,0,0,0,257.24875,0,5,1,2,0,0,1,-5.3955998,203.08182,0,86.806709,62.778774,0,0,0,0,0,0,6.86414,32.999664,203.08182,0,53.807049,0,0,62.778774,0,189.53,0.43892586,5.5849624,3.0969872,8.7863045,257.24875,302.96368,7.5112681,0,0,0,125.38506,15.817043,116.04664,342.297,1110,43,120
sweet,21974,O([C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](CO)O1)[C@]1(CO)[C@H](O)[C@@H](O)[C@H](CO)O1,1,44.611446,0,0,3,5,11,0,0,0,45,8,19,23,10,67.952599,1.5100577,0,0,12,0,0,22,0,0,11,0,0,2.1772697,-2.7184725,-0.73311818,0.75693756,2.8432038,-2.9167998,-0.87425137,0.56277567,2.6292994,-2.5233934,-0.6033929,0.84034413,3.0174718,29.798553,5,0.20833333,0,46,0,24,4,5,0.20833333,46,0,17.361443,12.042576,7.2401223,7.2401223,10.806897,7.0494604,3.4587252,3.4587252,9,0,1.0566316,10,0,-0.79170889,-0.45143601,0.19729018,2.8436656,-0.96357441,-0.59686315,-0.004385917,2.6875477,-0.53116488,-0.28744861,0.2385862,3.0200536,13.73044,19.577791,7.9430799,-4.0606031,-4.0606031,1.7550474,0,0,7.2638664,0,14,14,1,0,19.326389,7.4861112,3.3833141,19.326389,7.4861112,3.3833141,6.2904129,11,8,0,2,-4.3660002,1.3674901,6.9150515,0,1,11,0,2,8,3,0,0,2.6885288,-2.6885288,0.10089343,0.12170994,0,0,0,16.917038,108.46802,15.817043,0,0,0,0,0,108.53537,0,7.5112681,0.06576141,0.45110673,0.45110673,0.93423861,0.54889327,0.48313186,16.917038,116.04664,116.04664,240.3317,141.2021,124.28506,0.5,1,0,0,0,0,1,0,0,0,1,0,257.24875,0,0,0,257.24875,0,5,1,2,0,0,1,-5.3955998,203.08182,0,86.806709,62.778774,0,0,0,0,0,0,6.86414,32.999664,203.08182,0,53.807049,0,0,62.778774,0,189.53,0.43892586,5.5849624,3.0969872,8.7863045,257.24875,302.96368,7.5112681,0,0,0,125.38506,15.817043,116.04664,342.297,1110,43,120
sweet,21975,O[C@@H](C(O)[C@@H](O)CO)CO,1,20.811516,0,0,2,4,5,0,0,0,22,5,10,10,5,31.868664,1.4485756,0,0,5,0,0,12,0,0,5,0,0,3.6854064,-2.6139381,-0.70287901,0.7662605,2.6690538,-2.8129153,-0.87633371,0.55220622,2.4611077,-2.4109831,-0.58604604,0.84870452,2.8562882,13.118484,4,0.44444445,0,21,0,9,6,4,0.44444445,21,0,8.1462641,5.3823323,3.1462643,3.1462643,4.6294274,2.8902154,1.4831632,1.4831632,2,0,1.0295192,6,0,-0.79659081,-0.42797574,0.21656394,2.2716768,-0.95835054,-0.60960978,-0.006458127,2.1109929,-0.52631408,-0.28450057,0.24606422,2.4500854,6.3470025,10.048557,3.2696791,-1.6655093,-1.6655093,1.1861998,0,0,3.3422441,0,14,14,1,0,10,4.7603307,3.1111112,10,4.7603307,3.1111112,4.7603307,5,5,1,0,-2.8169999,1.42216,3.2435048,0,1,0,1,0,4,0,0,0,1.087436,-1.087436,0.2,0.2,0,0,0,0,69.492508,0,0,0,0,0,0,67.834602,0,0,0,0.49396366,0.49396366,1,0.50603634,0.50603634,0,67.834602,67.834602,137.32712,69.492508,69.492508,0.5,1,0,0,0,0,1,0,0,0,1,0,137.32712,0,0,0,137.32712,0,3,0,0,0,0,0,-2.9463,126.92613,0,19.405949,41.852516,0,0,0,0,0,0,3.2191999,0,126.92613,0,19.405949,0,0,41.852516,0,101.15,0.68007702,4.1699252,2.3451281,6.3257284,137.32712,136.03438,0,0,0,0,69.492508,0,67.834602,152.146,125,12,40
sweet,21972,O=C([C@@H](O)[C@H](O)[C@H](O)CO)CO,1.7,23.373516,0,0,2,4,6,0,0,0,24,5,11,12,5,36,1.5,0,0,6,0,0,12,0,0,6,0,0,3.997453,-2.5804455,-0.67407393,0.73958987,2.6655171,-2.7991302,-0.82792997,0.53783065,2.4343257,-2.3798106,-0.54739255,0.82228714,2.8525369,14.076484,5,0.45454547,0,23,1,11,7,5,0.45454547,22,0,9.7236147,6.2905807,3.6462643,3.7236147,5.5401111,3.3283198,1.7171435,1.8164966,3,0,1.0397025,7,0,-0.79172331,-0.44142574,0.19779694,2.310035,-0.96265703,-0.59788764,-0.006027027,2.1242785,-0.52571237,-0.275374,0.24197677,2.4949331,7.682272,11.655592,4.2306399,-1.7756718,-1.7756716,0.98653233,0,0.68990821,3.8995306,-1.03E-06,12.988386,14,1.0000151,6.12E-07,12,5.6122451,3.515625,11.07052,5.1365461,3.1975899,4.7386866,6,5,1,0,-3.2620001,1.0908099,3.7899892,0,1,0,1,0,5,0,0,0,1.3665516,-1.3665516,0.18192273,0.21260478,0,0,0,0,77.951027,0,0,0,0,0,0,67.834602,13.566921,0,0,0.51082665,0.51082665,1,0.48917338,0.48917338,0,81.401527,81.401527,159.35255,77.951027,77.951027,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,159.35255,0,0,0,159.35255,0,4,1,0,0,0,1,-3.3771999,126.92613,5.6876111,43.268166,41.852516,0,0,0,0,0,0,3.7198999,23.862217,126.92613,0,19.405949,0,0,47.540127,0,118.22,0.61674827,4.4594316,2.5538447,6.8678312,159.35255,161.64238,13.566921,0,0,0,69.492508,8.458519,81.401527,180.15599,206,16,50
sweet,22040,O(CC1C(O)C(O)C(O)C(O[C@@]2(CO)C(O)C(O)C(CO)O2)O1)C1C(O)C(O)C(O)C(COC2C(O)C(O)C(O)C(CO)O2)O1,22,87.087303,0,0,3,5,21,0,0,0,87,14,35,45,20,131.78099,1.514724,0,0,24,0,0,42,0,0,21,0,0,1.3870095,-2.7505057,-0.73160231,0.75693905,2.8457363,-2.9400601,-0.87420166,0.56129748,2.63498,-2.5511489,-0.60331345,0.84027725,3.0212221,59.326694,11,0.22916667,0,90,0,48,4,11,0.22916667,90,0,33.377586,23.546568,14.427838,14.427838,21.203651,14.07338,6.9418883,6.9418883,19,18,1.050148,20,0,-0.79261041,-0.45002699,0.1972284,3.0964601,-0.96358716,-0.59681076,-0.006031977,2.9528828,-0.53114432,-0.28745618,0.23855442,3.2754977,26.276854,36.640491,16.084175,-7.6536541,-7.6536541,2.8572061,0,0,14.177806,0,14,14,1,0,37.8125,15.693673,7.6086659,37.8125,15.693673,7.6086659,13.187044,21,14,0,3,-8.198,1.95303,13.461216,0,1,23,0,4,18,5,0,0,5.2914329,-5.2914329,0.051262785,0.061839711,0,0,0,77.951027,159.21913,45.234043,0,0,0,0,0,189.93689,0,17.526293,0.15912679,0.42350888,0.42350888,0.84087318,0.57649112,0.41736433,77.951027,207.46318,207.46318,411.91635,282.40421,204.45319,0.5,1,0,0,0,0,1,0,0,0,1,0,489.8674,0,0,0,489.8674,0,10,1,4,0,0,1,-9.7472,355.39316,0,199.60846,104.63129,0,0,0,0,0,0,13.39082,76.999214,355.39316,0,122.60925,0,0,104.63129,0,347.82999,0.27528003,6.5849624,4.1149039,10.693162,489.8674,594.43335,17.526293,0,0,0,237.17017,45.234043,207.46318,666.57898,7964,87,240
sweet,22037,O(CC1C(O)C(O)C(O)C(O[C@@]2(CO)C(O)C(O)C(CO)O2)O1)C1C(O)C(O)C(O)C(CO)O1,25,65.849373,0,0,3,5,16,0,0,0,66,11,27,34,15,99.871361,1.5132024,0,0,18,0,0,32,0,0,16,0,0,1.6897644,-2.7416081,-0.73162323,0.75693905,2.8454778,-2.9336152,-0.87420166,0.56130034,2.6340082,-2.5435092,-0.60331357,0.84027731,3.0206876,44.562626,8,0.22222222,0,68,0,36,4,8,0.22222222,68,0,25.369514,17.794571,10.833981,10.833981,16.005274,10.56142,5.2003069,5.2003069,14,13,1.0523369,15,0,-0.79255861,-0.45090491,0.19723028,3.0008454,-0.96358556,-0.59679788,-0.005561952,2.8527284,-0.53113943,-0.28743595,0.2385581,3.1789844,20.003576,28.108068,12.013586,-5.856812,-5.856812,2.3059483,0,0,10.720836,0,14,14,1,0,28.569445,11.588477,5.4958448,28.569445,11.588477,5.4958448,9.7375402,16,11,0,3,-6.2820001,1.66026,10.188205,0,1,17,0,3,13,5,0,0,3.9899807,-3.9899807,0.067983679,0.08201059,0,0,0,47.434032,133.84358,30.525543,0,0,0,0,0,149.23613,0,12.518781,0.12697901,0.43301141,0.43301141,0.87302101,0.56698859,0.44000956,47.434032,161.75491,161.75491,326.12402,211.80316,164.36913,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,373.55807,0,0,0,373.55807,0,8,1,3,0,0,1,-7.5714002,279.23749,0,143.20758,83.705032,0,0,0,0,0,0,10.12748,54.999439,279.23749,0,88.208145,0,0,83.705032,0,268.67999,0.33644459,6.1699252,3.6993852,9.8958797,373.55807,448.69852,12.518781,0,0,0,181.27762,30.525543,161.75491,504.43799,3503,65,180
sweet,21956,S(=O)(=O)([O-])NC1CCCCC1,30,24.967516,1,1,0,0,0,3,0,0,23,1,1,11,6,40.757713,1.7720745,0,0,6,0,0,12,0,1,3,0,1,2.2438407,-2.8012106,-0.43361378,0.34817761,2.7212996,-2.7863431,-0.41949457,0.42432684,2.8337605,-2.5306108,-0.22811152,0.463586,2.998105,21.212484,2,0.18181819,0,23,0,11,3,2,0.18181819,23,0,8.3199911,7.0623741,4.112884,4.112884,5.0782981,5.2175441,2.8164966,2.8164966,0,0,0.98512018,6,-1,-0.8232972,-0.44123715,-0.030203115,2.4214592,-1.1337255,-0.38333306,0.073186502,2.5076272,-0.52660012,-0.15119757,0.073666461,2.6790223,7.7067833,3.6568651,1.6962805,0.25220281,0.25220281,-1.3455242,1.8551618,0,4.1648455,-1,14,14,1,0,9.090909,3.5999999,3.7869823,10.478306,4.2116666,4.4889054,4.0119209,4,1,1,0,0.97500002,-0.85104001,4.1896219,0,1,6,1,1,3,0,0,0,0.014658469,-1.0146585,1,0.27779806,6.6995511,0,0,0,0,0,0,94.148064,0,8.0752068,0,0,48.024784,0,0.69400752,0.95731348,0.30599245,0.30599245,0.042686544,0,108.92282,150.24806,48.024784,48.024784,6.6995511,0,0.5,1,0,0,0,0,1,0,0,0,1,0,156.9476,0,0,0,156.9476,0,3,0,1,0,0,0.63636363,0.3689,16.404997,72.25753,11.840144,0,0,0,0,0,94.342026,0,3.9705901,72.25753,0,16.404997,3.9819686,0,94.342026,0,7.8581753,63.240002,0.68403846,4.4594316,2.4575036,6.5885177,156.9476,168.64542,48.024784,48.024784,0,8.0752068,85.742027,15.105593,56.099991,178.23199,160,10,52
sweet,21962,S(=O)(=O)(O)NC1CCCCC1,30,25.63431,0,0,1,1,3,0,0,0,24,4,7,11,6,41.66872,1.7361968,0,0,6,0,0,13,0,1,3,0,1,2.2438407,-2.7849603,-0.5541122,0.5988695,2.7390928,-2.7904449,-0.54524046,0.61785918,2.8339605,-2.5311759,-0.43208933,0.71432859,3.0001276,21.347691,2,0.18181819,0,24,0,11,3,2,0.18181819,24,0,8.3199911,7.1013393,4.112884,4.112884,5.0782981,5.2652669,2.8164966,2.8164966,0,0,0.98512018,6,0,-0.79226601,-0.36448628,0.083502717,2.4611564,-1.133709,-0.38278335,0.13212167,2.5203531,-0.52668291,-0.18513042,0.18154514,2.6949184,4.4448862,9.680932,2.105242,0.25220281,-0.34157994,-0.66244531,1.518001,0,4.2497606,-1,-2.4052474,14,1,12.910771,9.090909,3.5999999,3.7869823,10.478306,4.2116666,4.4889054,4.0119209,4,2,1,0,1.025,-0.77951998,4.2326236,0,1,6,1,1,3,0,0,0,0.2957868,-0.2957868,0.74988127,0.31514162,31.616989,6.6995511,0,0,15.105593,0,0,55.50069,48.024784,0,0,0,0,0,0.90375394,0.65961808,0,0.096246079,0.34038195,0.096246079,141.84201,103.52547,0,15.105593,53.422134,15.105593,0.5,1,0,0,0,0,1,0,0,0,1,0,156.9476,0,0,0,156.9476,0,3,0,1,0,0,0.63636363,0.14579999,39.335751,48.171688,12.326592,0,0,0,0,0,94.342026,0,4.1147299,48.171688,22.930752,16.404997,3.9819686,0,94.342026,0,8.3446236,66.400002,0.68403846,4.4594316,2.4575036,6.5885177,156.9476,168.64542,0,0,0,8.0752068,85.742027,15.105593,56.099991,179.24001,160,10,52
sweet,22057,O(C(C(O)C(O)CO)C(O)CO)C1C(O)C(O)C(O)C(CO)O1,35,45.94503,0,0,3,5,11,0,0,0,47,9,20,23,11,69.953278,1.4883677,0,0,12,0,0,24,0,0,11,0,0,2.8851035,-2.7325292,-0.69670326,0.75660801,2.8001678,-2.926631,-0.84493148,0.55138719,2.5938165,-2.5333424,-0.57676119,0.84039682,2.981807,30.068968,8,0.34782609,0,47,0,23,7,8,0.34782609,47,0,17.731686,12.158892,7.3174729,7.3174729,10.776493,6.998764,3.5580783,3.5580783,9,9,1.0414598,10,0,-0.79528886,-0.44032738,0.2018389,2.810427,-0.95991629,-0.5931018,-0.0060756,2.6586149,-0.52844036,-0.28158706,0.23896846,2.9900043,13.856621,20.508011,7.8801403,-3.8225484,-3.8225484,1.9238995,0,0,7.4336963,0,14,14,1,0,21.043478,9.4746094,4.9886622,21.043478,9.4746094,4.9886622,8.6686411,11,9,0,2,-5.3060002,1.91747,7.116416,0,1,6,0,1,10,3,0,0,2.6063833,-2.6063833,0.10341398,0.1249311,0,0,0,16.917038,116.92654,14.708499,0,0,0,0,0,122.10229,0,5.0075121,0.061368801,0.46110764,0.46110764,0.93863118,0.53889233,0.47752357,16.917038,127.1098,127.1098,258.74484,148.55208,131.63504,0.5,1,0,0,0,0,1,0,0,0,1,0,275.66187,0,0,0,275.66187,0,5,1,1,0,0,1,-5.7612,228.46704,0,82.275475,62.778774,0,0,0,0,0,0,7.08322,21.999775,228.46704,0,60.275696,0,0,62.778774,0,200.53,0.42622864,5.523562,3.1302807,8.7919998,275.66187,307.3772,5.0075121,0,0,0,133.84358,14.708499,127.1098,344.31299,1158,39,110
sweet,22086,O(C1C(O)C(O)C(O)OC1CO)C1C(O)C(O)C(O)C(CO)O1,38,44.611446,0,0,3,5,11,0,0,0,45,8,19,23,10,67.952599,1.5100577,0,0,12,0,0,22,0,0,11,0,0,2.114862,-2.7513645,-0.72413892,0.77013665,2.8209174,-2.944314,-0.87194175,0.56352937,2.6154554,-2.5531192,-0.59802449,0.85896587,3.0016067,29.798553,4,0.16666667,0,46,0,24,2,4,0.16666667,46,0,17.309036,11.99017,7.1877165,7.1877165,10.810968,7.0790257,3.4831634,3.4831634,10,10,1.0566316,10,0,-0.79259938,-0.44846746,0.2103249,2.8341055,-0.95622945,-0.60219604,-0.005564162,2.6829906,-0.52702886,-0.28781971,0.25013191,3.0128057,13.757461,19.687788,7.9596443,-4.1002975,-4.1002975,1.8107977,0,0,7.2638664,0,14,14,1,0,19.326389,7.9200001,3.8194444,19.326389,7.9200001,3.8194444,6.6550002,11,8,0,2,-4.848,1.54272,6.9166265,0,1,12,0,2,8,3,0,0,2.6793783,-2.6793783,0.1128429,0.1215706,0,0,0,25.375559,86.409546,14.708499,14.708499,0,0,0,13.566921,94.968445,0,7.5112681,0.15138064,0.45110673,0.39836818,0.84861934,0.54889327,0.45025116,38.942478,116.04664,102.47971,218.30626,141.2021,115.82655,0.5,1,0,0,0,0,1,0,0,0,1,0,257.24875,0,0,0,257.24875,0,5,1,2,0,0,1,-5.3972001,203.08182,0,101.80186,41.852516,0,0,0,0,0,0,6.8619399,32.999664,203.08182,0,68.8022,0,0,41.852516,0,189.53,0.43892586,5.5849624,3.1252692,8.7825041,257.24875,302.96368,7.5112681,0,0,0,111.7851,29.416998,116.04664,342.297,1134,42,118
sweet,21950,S(=O)(=O)([O-])NC1CCCCC1.[Ca],40,49.101101,1,1,0,0,0,3,0,0,26,1,1,12,6,48.643803,1.8709154,0,0,6,0,0,14,0,1,3,0,1,3.0881846,-2.8012106,-0.43361378,0.34817761,2.7212996,-2.7863431,-0.41949457,0.42432684,2.8337605,-2.5306108,-0.22811152,0.46541932,2.998105,65.478897,2,0.18181819,0,25,0,11,3,2,0.18181819,25,0,8.3199911,7.0623741,4.112884,4.112884,5.0782981,5.2175441,2.8164966,2.8164966,0,0,1.027626,12,-1,-0.82329762,-0.44123715,-0.03020318,2.42154,-1.1337256,-0.38333306,0.07318639,2.5077035,-0.52660012,-0.15120544,0.075499475,2.6790926,7.7067833,7.6568651,1.6962805,1.5939454,0.11317407,-4.7397237,1.8551618,0,9.4546432,1,-13.69897,14,1,57.241009,12,4.8888888,5.3254437,15.305408,6.3781366,7.0711126,8.1349983,4,1,1,0,1.3049999,-1.81294,9.9802313,0,2,6,1,1,3,0,0,0,0.014658469,-1.0146585,1,0.27779806,55.46838,0,0,0,0,0,0,142.9169,0,8.0752068,0,0,48.024784,0,0.76654863,0.73036486,0.23345137,0.23345137,0.26963514,0,157.69165,150.24806,48.024784,48.024784,55.46838,0,0,0,0,0,0,0,1,0,0,0,1,0,205.71643,0,0,0,205.71643,0,12,1,1,0,0,0.66666669,0.59390002,16.404997,72.25753,11.840144,0,0,0,48.768829,0,94.342026,0,4.1929898,72.25753,48.768829,16.404997,3.9819686,0,94.342026,0,7.8581753,63.240002,0.61674827,4.4594316,2.697942,6.619411,205.71643,200.67027,48.024784,48.024784,0,8.0752068,85.742027,63.87442,56.099991,220.326,292,10,52
